order_id,customer_region,product_id,supplier_id,warehouse_id,order_date,order_quantity,order_value_eur,priority,order_status
ORD-010775,DE-West,PRD-0063,SUP-011,WH-002,2025-10-29,195,58747.65,critical,fulfilled
ORD-010776,DE-North,PRD-0104,SUP-014,WH-001,2025-03-13,211,67374.41,standard,fulfilled
ORD-010777,DE-Central,PRD-0094,SUP-012,WH-001,2025-02-01,262,117889.52,expedited,fulfilled
ORD-010778,DE-North,PRD-0065,SUP-001,WH-001,2025-07-05,713,131769.53,standard,fulfilled
ORD-010779,DE-Central,PRD-0004,SUP-006,WH-008,2025-05-29,44,3156.56,expedited,fulfilled
ORD-010780,DE-Central,PRD-0111,SUP-008,WH-005,2025-07-03,148,37205.72,standard,fulfilled
ORD-010781,DE-North,PRD-0105,SUP-018,WH-005,2025-12-17,243,67675.5,standard,fulfilled
ORD-010782,DE-North,PRD-0054,SUP-008,WH-002,2025-04-11,245,34243.65,standard,open
ORD-010783,DE-East,PRD-0021,SUP-015,WH-002,2025-12-13,1051,89786.93,standard,fulfilled
ORD-010784,DE-West,PRD-0070,SUP-005,WH-001,2025-11-03,219,79634.97,standard,fulfilled
ORD-010785,DE-North,PRD-0055,SUP-009,WH-003,2025-03-14,67,12155.14,standard,fulfilled
ORD-010786,DE-East,PRD-0013,SUP-001,WH-004,2025-08-29,99,26357.76,standard,fulfilled
ORD-010787,DE-North,PRD-0001,SUP-011,WH-005,2025-08-30,147,50961.96,standard,open
ORD-010788,DE-East,PRD-0078,SUP-008,WH-007,2025-03-06,61,7273.03,standard,fulfilled
ORD-010789,DE-South,PRD-0172,SUP-017,WH-003,2025-10-03,137,9384.5,standard,open
ORD-010790,DE-Central,PRD-0139,SUP-008,WH-001,2025-10-02,158,2377.9,standard,fulfilled
ORD-010791,DE-East,PRD-0164,SUP-014,WH-003,2025-10-12,324,105646.68,standard,fulfilled
ORD-010792,DE-East,PRD-0001,SUP-011,WH-002,2025-05-23,64,22187.52,standard,fulfilled
ORD-010793,DE-North,PRD-0101,SUP-020,WH-001,2025-08-07,154,59006.64,expedited,fulfilled
ORD-010794,DE-North,PRD-0140,SUP-022,WH-005,2025-09-19,227,102106.87,expedited,fulfilled
ORD-010795,DE-West,PRD-0045,SUP-004,WH-005,2025-05-04,259,65770.46,expedited,fulfilled
ORD-010796,DE-North,PRD-0114,SUP-017,WH-006,2025-11-16,241,51769.21,standard,open
ORD-010797,DE-North,PRD-0128,SUP-020,WH-001,2025-03-05,276,38598.6,standard,fulfilled
ORD-010798,DE-West,PRD-0034,SUP-022,WH-008,2025-07-30,1146,206532.12,standard,fulfilled
ORD-010799,DE-East,PRD-0129,SUP-007,WH-002,2025-04-06,301,128406.6,standard,fulfilled
ORD-010800,DE-Central,PRD-0047,SUP-010,WH-006,2025-11-26,227,13710.8,expedited,fulfilled
ORD-010801,DE-South,PRD-0117,SUP-024,WH-003,2025-07-09,336,29910.72,critical,open
ORD-010802,DE-Central,PRD-0130,SUP-018,WH-007,2025-03-29,119,13161.4,standard,fulfilled
ORD-010803,DE-North,PRD-0005,SUP-016,WH-008,2025-11-21,365,98889.45,standard,fulfilled
ORD-010804,DE-West,PRD-0042,SUP-009,WH-001,2025-08-07,57,13062.69,standard,fulfilled
ORD-010805,DE-North,PRD-0148,SUP-012,WH-006,2025-05-08,163,14223.38,standard,fulfilled
ORD-010806,DE-South,PRD-0170,SUP-010,WH-006,2025-12-04,75,5833.5,standard,fulfilled
ORD-010807,DE-South,PRD-0014,SUP-002,WH-004,2025-10-19,22,738.98,standard,open
ORD-010808,DE-West,PRD-0106,SUP-008,WH-007,2025-11-20,37,5454.17,expedited,fulfilled
ORD-010809,DE-East,PRD-0179,SUP-023,WH-008,2025-06-25,116,30177.4,standard,fulfilled
ORD-010810,DE-West,PRD-0049,SUP-014,WH-002,2025-07-09,46,16183.72,expedited,fulfilled
ORD-010811,DE-East,PRD-0026,SUP-024,WH-006,2025-06-06,217,41744.29,standard,fulfilled
ORD-010812,DE-North,PRD-0020,SUP-018,WH-005,2025-03-06,147,13088.88,expedited,fulfilled
ORD-010813,DE-South,PRD-0102,SUP-014,WH-001,2025-10-02,108,17121.24,expedited,fulfilled
ORD-010814,DE-East,PRD-0165,SUP-009,WH-003,2025-09-06,807,171995.91,standard,fulfilled
ORD-010815,DE-Central,PRD-0042,SUP-009,WH-006,2025-06-04,388,88917.96,critical,fulfilled
ORD-010816,DE-Central,PRD-0165,SUP-009,WH-001,2025-11-25,236,50298.68,standard,fulfilled
ORD-010817,DE-East,PRD-0030,SUP-008,WH-001,2025-02-04,150,45747.0,critical,fulfilled
ORD-010818,DE-South,PRD-0027,SUP-010,WH-005,2025-04-28,464,33695.68,standard,fulfilled
ORD-010819,DE-East,PRD-0088,SUP-020,WH-005,2025-03-10,60,24844.8,standard,fulfilled
ORD-010820,DE-South,PRD-0085,SUP-014,WH-002,2025-12-19,65,22095.45,standard,fulfilled
ORD-010821,DE-Central,PRD-0048,SUP-008,WH-001,2025-01-04,128,12454.4,standard,fulfilled
ORD-010822,DE-North,PRD-0066,SUP-019,WH-001,2025-12-19,206,40262.7,expedited,fulfilled
ORD-010823,DE-South,PRD-0092,SUP-013,WH-005,2025-06-05,201,69021.39,standard,fulfilled
ORD-010824,DE-South,PRD-0120,SUP-018,WH-007,2025-04-29,171,74986.92,standard,fulfilled
ORD-010825,DE-North,PRD-0084,SUP-019,WH-006,2025-05-15,104,40147.12,expedited,fulfilled
ORD-010826,DE-North,PRD-0173,SUP-003,WH-002,2025-07-26,143,11354.2,standard,fulfilled
ORD-010827,DE-Central,PRD-0023,SUP-008,WH-008,2025-07-17,120,52339.2,standard,fulfilled
ORD-010828,DE-South,PRD-0079,SUP-009,WH-003,2025-12-31,122,34567.48,expedited,fulfilled
ORD-010829,DE-Central,PRD-0049,SUP-014,WH-005,2025-01-17,115,40459.3,standard,fulfilled
ORD-010830,DE-Central,PRD-0025,SUP-013,WH-005,2025-07-28,618,2756.28,standard,fulfilled
ORD-010831,DE-North,PRD-0121,SUP-001,WH-001,2025-08-12,718,35404.58,standard,fulfilled
ORD-010832,DE-North,PRD-0157,SUP-010,WH-006,2025-01-03,249,92100.12,expedited,fulfilled
ORD-010833,DE-East,PRD-0175,SUP-001,WH-006,2025-12-01,260,30550.0,standard,fulfilled
ORD-010834,DE-East,PRD-0042,SUP-009,WH-008,2025-02-25,167,38271.39,standard,fulfilled
ORD-010835,DE-North,PRD-0021,SUP-015,WH-007,2025-01-04,414,35368.02,expedited,fulfilled
ORD-010836,DE-West,PRD-0170,SUP-010,WH-008,2025-11-26,54,4200.12,expedited,fulfilled
ORD-010837,DE-West,PRD-0170,SUP-010,WH-006,2025-06-03,14,1088.92,standard,fulfilled
ORD-010838,DE-West,PRD-0016,SUP-019,WH-005,2025-11-03,134,43748.32,critical,fulfilled
ORD-010839,DE-South,PRD-0072,SUP-021,WH-001,2025-10-18,77,14518.35,standard,fulfilled
ORD-010840,DE-South,PRD-0026,SUP-024,WH-001,2025-10-24,175,33664.75,standard,fulfilled
ORD-010841,DE-South,PRD-0048,SUP-008,WH-006,2025-05-04,133,12940.9,standard,fulfilled
ORD-010842,DE-West,PRD-0115,SUP-015,WH-002,2025-06-19,436,70012.88,standard,fulfilled
ORD-010843,DE-East,PRD-0055,SUP-009,WH-006,2025-10-06,29,5261.18,standard,fulfilled
ORD-010844,DE-East,PRD-0160,SUP-014,WH-008,2025-12-01,961,103586.19,standard,fulfilled
ORD-010845,DE-West,PRD-0061,SUP-003,WH-001,2025-10-22,41,6810.92,standard,fulfilled
ORD-010846,DE-East,PRD-0064,SUP-022,WH-005,2025-12-23,231,20595.96,standard,fulfilled
ORD-010847,DE-East,PRD-0142,SUP-016,WH-003,2025-11-01,253,72593.29,standard,fulfilled
ORD-010848,DE-West,PRD-0023,SUP-008,WH-002,2025-08-09,152,66296.32,expedited,fulfilled
ORD-010849,DE-South,PRD-0018,SUP-015,WH-007,2025-01-30,14,2696.82,standard,fulfilled
ORD-010850,DE-South,PRD-0173,SUP-003,WH-001,2025-05-08,364,28901.6,standard,fulfilled
ORD-010851,DE-South,PRD-0051,SUP-011,WH-005,2025-04-20,36,11965.68,standard,fulfilled
ORD-010852,DE-East,PRD-0119,SUP-018,WH-007,2025-09-19,202,1983.64,standard,fulfilled
ORD-010853,DE-West,PRD-0166,SUP-011,WH-004,2025-08-16,99,29071.35,expedited,fulfilled
ORD-010854,DE-North,PRD-0086,SUP-009,WH-007,2025-12-01,161,35659.89,standard,fulfilled
ORD-010855,DE-West,PRD-0043,SUP-002,WH-006,2025-01-28,39,14578.2,standard,open
ORD-010856,DE-West,PRD-0084,SUP-019,WH-007,2025-12-16,430,165992.9,standard,fulfilled
ORD-010857,DE-West,PRD-0117,SUP-024,WH-003,2025-09-22,380,33827.6,standard,fulfilled
ORD-010858,DE-North,PRD-0013,SUP-001,WH-006,2025-01-07,85,22630.4,standard,fulfilled
ORD-010859,DE-West,PRD-0110,SUP-017,WH-002,2025-01-10,274,68954.84,standard,fulfilled
ORD-010860,DE-West,PRD-0112,SUP-001,WH-005,2025-12-02,302,61490.22,standard,fulfilled
ORD-010861,DE-South,PRD-0170,SUP-010,WH-006,2025-01-22,85,6611.3,standard,fulfilled
ORD-010862,DE-West,PRD-0121,SUP-001,WH-003,2025-04-27,1083,53402.73,standard,fulfilled
ORD-010863,DE-East,PRD-0069,SUP-008,WH-008,2025-12-07,306,13831.2,standard,fulfilled
ORD-010864,DE-South,PRD-0086,SUP-009,WH-003,2025-11-06,37,8195.13,standard,open
ORD-010865,DE-East,PRD-0179,SUP-023,WH-008,2025-01-02,82,21332.3,standard,fulfilled
ORD-010866,DE-East,PRD-0102,SUP-014,WH-007,2025-08-10,265,42010.45,standard,fulfilled
ORD-010867,DE-North,PRD-0036,SUP-007,WH-007,2025-11-19,97,3512.37,standard,fulfilled
ORD-010868,DE-West,PRD-0024,SUP-013,WH-003,2025-05-29,230,50238.9,standard,fulfilled
ORD-010869,DE-Central,PRD-0094,SUP-012,WH-006,2025-11-17,222,99891.12,standard,fulfilled
ORD-010870,DE-North,PRD-0072,SUP-021,WH-005,2025-06-09,97,18289.35,standard,fulfilled
ORD-010871,DE-West,PRD-0047,SUP-010,WH-008,2025-01-16,203,12261.2,standard,fulfilled
ORD-010872,DE-North,PRD-0088,SUP-020,WH-005,2025-10-15,341,141201.28,standard,fulfilled
ORD-010873,DE-Central,PRD-0032,SUP-019,WH-007,2025-10-03,14,4158.28,critical,fulfilled
ORD-010874,DE-West,PRD-0132,SUP-010,WH-005,2025-10-28,305,5511.35,standard,fulfilled
ORD-010875,DE-North,PRD-0022,SUP-018,WH-008,2025-11-06,153,55734.84,standard,fulfilled
ORD-010876,DE-West,PRD-0145,SUP-018,WH-004,2025-01-02,26,9535.76,standard,fulfilled
ORD-010877,DE-North,PRD-0179,SUP-023,WH-006,2025-11-04,66,17169.9,standard,fulfilled
ORD-010878,DE-East,PRD-0046,SUP-019,WH-008,2025-10-09,864,324993.6,standard,fulfilled
ORD-010879,DE-Central,PRD-0126,SUP-014,WH-004,2025-05-04,80,4511.2,standard,fulfilled
ORD-010880,DE-West,PRD-0056,SUP-013,WH-006,2025-11-09,244,70740.48,standard,fulfilled
ORD-010881,DE-East,PRD-0109,SUP-011,WH-005,2025-03-11,563,202527.99,expedited,fulfilled
ORD-010882,DE-Central,PRD-0078,SUP-008,WH-008,2025-12-30,23,2742.29,expedited,fulfilled
ORD-010883,DE-West,PRD-0149,SUP-007,WH-001,2025-07-07,109,37369.56,expedited,fulfilled
ORD-010884,DE-West,PRD-0080,SUP-011,WH-008,2025-03-31,20,2164.0,expedited,fulfilled
ORD-010885,DE-West,PRD-0064,SUP-022,WH-007,2025-05-16,270,24073.2,expedited,fulfilled
ORD-010886,DE-South,PRD-0089,SUP-022,WH-004,2025-11-30,11,2945.58,standard,fulfilled
ORD-010887,DE-North,PRD-0063,SUP-011,WH-002,2025-10-25,51,15364.77,standard,fulfilled
ORD-010888,DE-East,PRD-0058,SUP-014,WH-003,2025-03-06,249,12923.1,standard,fulfilled
ORD-010889,DE-North,PRD-0154,SUP-016,WH-006,2025-06-11,86,16255.72,expedited,fulfilled
ORD-010890,DE-East,PRD-0004,SUP-006,WH-006,2025-07-21,21,1506.54,standard,fulfilled
ORD-010891,DE-East,PRD-0050,SUP-006,WH-002,2025-10-04,552,215031.6,expedited,open
ORD-010892,DE-East,PRD-0142,SUP-016,WH-005,2025-05-14,200,57386.0,standard,fulfilled
ORD-010893,DE-West,PRD-0113,SUP-008,WH-001,2025-09-04,111,20431.77,standard,fulfilled
ORD-010894,DE-West,PRD-0111,SUP-008,WH-007,2025-11-27,17,4273.63,expedited,open
ORD-010895,DE-East,PRD-0130,SUP-018,WH-001,2025-04-15,50,5530.0,critical,open
ORD-010896,DE-North,PRD-0044,SUP-009,WH-001,2025-07-30,245,70552.65,standard,fulfilled
ORD-010897,DE-Central,PRD-0117,SUP-024,WH-006,2025-12-12,455,40504.1,standard,fulfilled
ORD-010898,DE-North,PRD-0112,SUP-001,WH-001,2025-03-26,204,41536.44,critical,fulfilled
ORD-010899,DE-East,PRD-0096,SUP-016,WH-003,2025-11-14,56,6160.56,standard,fulfilled
ORD-010900,DE-South,PRD-0122,SUP-011,WH-006,2025-06-27,160,34760.0,standard,fulfilled
ORD-010901,DE-East,PRD-0101,SUP-020,WH-005,2025-07-07,135,51726.6,standard,fulfilled
ORD-010902,DE-South,PRD-0071,SUP-020,WH-008,2025-10-03,32,14170.56,standard,fulfilled
ORD-010903,DE-East,PRD-0090,SUP-015,WH-006,2025-08-01,74,4742.66,expedited,fulfilled
ORD-010904,DE-East,PRD-0043,SUP-002,WH-004,2025-07-27,65,24297.0,standard,fulfilled
ORD-010905,DE-North,PRD-0050,SUP-006,WH-005,2025-07-09,507,197501.85,standard,fulfilled
ORD-010906,DE-West,PRD-0116,SUP-011,WH-003,2025-12-05,1119,364290.45,expedited,fulfilled
ORD-010907,DE-South,PRD-0039,SUP-018,WH-004,2025-06-29,302,91113.4,standard,fulfilled
ORD-010908,DE-North,PRD-0080,SUP-011,WH-006,2025-11-16,46,4977.2,expedited,fulfilled
ORD-010909,DE-East,PRD-0175,SUP-001,WH-003,2025-08-03,50,5875.0,standard,fulfilled
ORD-010910,DE-South,PRD-0014,SUP-002,WH-001,2025-10-13,27,906.93,standard,fulfilled
ORD-010911,DE-South,PRD-0046,SUP-019,WH-008,2025-09-28,685,257662.75,standard,fulfilled
ORD-010912,DE-North,PRD-0080,SUP-011,WH-006,2025-10-28,16,1731.2,standard,fulfilled
ORD-010913,DE-West,PRD-0059,SUP-017,WH-008,2025-10-31,26,7128.42,standard,fulfilled
ORD-010914,DE-East,PRD-0077,SUP-018,WH-004,2025-07-07,393,147119.55,expedited,fulfilled
ORD-010915,DE-West,PRD-0123,SUP-016,WH-002,2025-02-25,111,47028.48,standard,fulfilled
ORD-010916,DE-South,PRD-0057,SUP-004,WH-002,2025-05-17,68,28755.16,standard,fulfilled
ORD-010917,DE-North,PRD-0101,SUP-020,WH-007,2025-07-29,84,32185.44,standard,fulfilled
ORD-010918,DE-Central,PRD-0108,SUP-016,WH-006,2025-09-28,440,67628.0,standard,fulfilled
ORD-010919,DE-North,PRD-0099,SUP-013,WH-005,2025-10-07,134,34919.06,standard,fulfilled
ORD-010920,DE-North,PRD-0180,SUP-019,WH-008,2025-07-02,34,4286.04,expedited,fulfilled
ORD-010921,DE-East,PRD-0046,SUP-019,WH-008,2025-01-30,979,368250.85,standard,fulfilled
ORD-010922,DE-East,PRD-0012,SUP-001,WH-007,2025-11-07,1138,36518.42,standard,fulfilled
ORD-010923,DE-West,PRD-0079,SUP-009,WH-005,2025-06-25,131,37117.54,standard,fulfilled
ORD-010924,DE-East,PRD-0046,SUP-019,WH-002,2025-04-30,615,231332.25,standard,fulfilled
ORD-010925,DE-West,PRD-0153,SUP-023,WH-006,2025-05-24,69,15595.38,standard,fulfilled
ORD-010926,DE-West,PRD-0030,SUP-008,WH-002,2025-06-30,92,28058.16,expedited,fulfilled
ORD-010927,DE-North,PRD-0124,SUP-019,WH-008,2025-03-14,20,4461.2,standard,fulfilled
ORD-010928,DE-East,PRD-0086,SUP-009,WH-004,2025-08-31,217,48063.33,standard,fulfilled
ORD-010929,DE-East,PRD-0106,SUP-008,WH-002,2025-10-08,126,18573.66,standard,fulfilled
ORD-010930,DE-East,PRD-0020,SUP-018,WH-006,2025-12-27,134,11931.36,standard,fulfilled
ORD-010931,DE-East,PRD-0069,SUP-008,WH-005,2025-12-17,254,11480.8,expedited,fulfilled
ORD-010932,DE-East,PRD-0053,SUP-008,WH-006,2025-06-01,231,89364.66,expedited,fulfilled
ORD-010933,DE-South,PRD-0129,SUP-007,WH-006,2025-02-23,358,152722.8,standard,fulfilled
ORD-010934,DE-East,PRD-0173,SUP-003,WH-008,2025-06-04,191,15165.4,expedited,fulfilled
ORD-010935,DE-Central,PRD-0036,SUP-007,WH-004,2025-06-24,158,5721.18,standard,open
ORD-010936,DE-Central,PRD-0031,SUP-002,WH-008,2025-07-07,14,3667.86,expedited,fulfilled
ORD-010937,DE-South,PRD-0011,SUP-015,WH-004,2025-10-29,222,89949.96,standard,fulfilled
ORD-010938,DE-North,PRD-0098,SUP-006,WH-005,2025-08-21,240,84187.2,standard,fulfilled
ORD-010939,DE-South,PRD-0124,SUP-019,WH-002,2025-10-08,28,6245.68,expedited,fulfilled
ORD-010940,DE-West,PRD-0132,SUP-010,WH-008,2025-05-16,34,614.38,expedited,open
ORD-010941,DE-East,PRD-0003,SUP-004,WH-002,2025-07-17,124,28542.32,standard,fulfilled
ORD-010942,DE-East,PRD-0043,SUP-002,WH-008,2025-11-05,157,58686.6,standard,fulfilled
ORD-010943,DE-South,PRD-0173,SUP-003,WH-003,2025-05-22,233,18500.2,standard,fulfilled
ORD-010944,DE-North,PRD-0116,SUP-011,WH-008,2025-11-28,910,296250.5,standard,open
ORD-010945,DE-North,PRD-0086,SUP-009,WH-005,2025-10-29,62,13732.38,expedited,fulfilled
ORD-010946,DE-West,PRD-0009,SUP-018,WH-008,2025-11-28,305,132397.45,expedited,fulfilled
ORD-010947,DE-East,PRD-0140,SUP-022,WH-007,2025-03-22,227,102106.87,expedited,fulfilled
ORD-010948,DE-South,PRD-0053,SUP-008,WH-005,2025-06-18,178,68861.08,expedited,fulfilled
ORD-010949,DE-Central,PRD-0143,SUP-011,WH-001,2025-07-02,183,34006.89,standard,fulfilled
ORD-010950,DE-Central,PRD-0004,SUP-006,WH-005,2025-09-07,185,13271.9,standard,fulfilled
ORD-010951,DE-West,PRD-0074,SUP-008,WH-004,2025-10-20,61,21414.66,standard,fulfilled
ORD-010952,DE-North,PRD-0054,SUP-008,WH-003,2025-10-31,209,29211.93,expedited,fulfilled
ORD-010953,DE-Central,PRD-0167,SUP-016,WH-007,2025-10-07,98,27770.26,standard,fulfilled
ORD-010954,DE-East,PRD-0169,SUP-004,WH-008,2025-10-23,389,76738.03,standard,fulfilled
ORD-010955,DE-North,PRD-0095,SUP-007,WH-002,2025-01-11,35,14962.5,standard,fulfilled
ORD-010956,DE-South,PRD-0123,SUP-016,WH-003,2025-08-28,18,7626.24,standard,open
ORD-010957,DE-South,PRD-0093,SUP-016,WH-007,2025-02-25,178,66979.62,critical,fulfilled
ORD-010958,DE-South,PRD-0112,SUP-001,WH-008,2025-04-23,163,33188.43,expedited,fulfilled
ORD-010959,DE-South,PRD-0094,SUP-012,WH-003,2025-10-01,354,159285.84,standard,fulfilled
ORD-010960,DE-West,PRD-0155,SUP-020,WH-007,2025-11-14,365,63791.05,standard,fulfilled
ORD-010961,DE-North,PRD-0112,SUP-001,WH-002,2025-04-16,98,19953.78,standard,fulfilled
ORD-010962,DE-South,PRD-0095,SUP-007,WH-006,2025-07-26,29,12397.5,standard,fulfilled
ORD-010963,DE-West,PRD-0038,SUP-018,WH-006,2025-12-31,128,9463.04,standard,fulfilled
ORD-010964,DE-North,PRD-0087,SUP-013,WH-007,2025-03-16,268,80976.2,critical,fulfilled
ORD-010965,DE-North,PRD-0175,SUP-001,WH-002,2025-02-23,36,4230.0,critical,fulfilled
ORD-010966,DE-East,PRD-0081,SUP-008,WH-001,2025-10-09,420,27417.6,standard,fulfilled
ORD-010967,DE-East,PRD-0180,SUP-019,WH-001,2025-11-15,68,8572.08,standard,fulfilled
ORD-010968,DE-South,PRD-0033,SUP-023,WH-007,2025-11-17,109,10322.3,expedited,fulfilled
ORD-010969,DE-West,PRD-0111,SUP-008,WH-008,2025-03-05,263,66115.57,standard,fulfilled
ORD-010970,DE-South,PRD-0030,SUP-008,WH-008,2025-08-04,100,30498.0,standard,fulfilled
ORD-010971,DE-Central,PRD-0008,SUP-016,WH-005,2025-01-16,276,16789.08,standard,fulfilled
ORD-010972,DE-South,PRD-0116,SUP-011,WH-001,2025-12-27,1083,352570.65,standard,fulfilled
ORD-010973,DE-West,PRD-0013,SUP-001,WH-008,2025-11-20,497,132321.28,standard,fulfilled
ORD-010974,DE-East,PRD-0048,SUP-008,WH-005,2025-01-21,54,5254.2,standard,fulfilled
ORD-010975,DE-South,PRD-0125,SUP-019,WH-003,2025-11-30,159,11149.08,expedited,fulfilled
ORD-010976,DE-South,PRD-0049,SUP-014,WH-005,2025-10-08,28,9850.96,standard,fulfilled
ORD-010977,DE-North,PRD-0125,SUP-019,WH-002,2025-02-03,83,5819.96,standard,fulfilled
ORD-010978,DE-North,PRD-0114,SUP-017,WH-008,2025-04-20,484,103968.04,expedited,fulfilled
ORD-010979,DE-Central,PRD-0095,SUP-007,WH-003,2025-12-24,13,5557.5,standard,fulfilled
ORD-010980,DE-North,PRD-0019,SUP-024,WH-006,2025-11-06,23,702.88,standard,fulfilled
ORD-010981,DE-West,PRD-0121,SUP-001,WH-006,2025-07-30,297,14645.07,standard,fulfilled
ORD-010982,DE-East,PRD-0140,SUP-022,WH-002,2025-10-24,321,144389.01,standard,fulfilled
ORD-010983,DE-North,PRD-0027,SUP-010,WH-006,2025-06-23,472,34276.64,standard,fulfilled
ORD-010984,DE-East,PRD-0132,SUP-010,WH-007,2025-11-28,162,2927.34,standard,fulfilled
ORD-010985,DE-Central,PRD-0144,SUP-023,WH-004,2025-11-04,89,13417.64,standard,fulfilled
ORD-010986,DE-South,PRD-0106,SUP-008,WH-004,2025-03-06,137,20195.17,standard,fulfilled
ORD-010987,DE-West,PRD-0178,SUP-004,WH-001,2025-10-20,984,378357.84,standard,fulfilled
ORD-010988,DE-South,PRD-0046,SUP-019,WH-002,2025-12-22,100,37615.0,standard,fulfilled
ORD-010989,DE-South,PRD-0100,SUP-021,WH-006,2025-03-17,872,233582.64,critical,fulfilled
ORD-010990,DE-North,PRD-0019,SUP-024,WH-008,2025-05-30,137,4186.72,expedited,fulfilled
ORD-010991,DE-East,PRD-0027,SUP-010,WH-008,2025-12-17,44,3195.28,standard,fulfilled
ORD-010992,DE-North,PRD-0083,SUP-014,WH-002,2025-11-09,55,1721.5,standard,fulfilled
ORD-010993,DE-Central,PRD-0151,SUP-010,WH-006,2025-04-22,16,5126.72,standard,fulfilled
ORD-010994,DE-Central,PRD-0021,SUP-015,WH-006,2025-12-20,735,62791.05,standard,fulfilled
ORD-010995,DE-South,PRD-0027,SUP-010,WH-006,2025-04-18,328,23819.36,standard,fulfilled
ORD-010996,DE-South,PRD-0148,SUP-012,WH-003,2025-08-28,76,6631.76,standard,open
ORD-010997,DE-South,PRD-0154,SUP-016,WH-005,2025-12-30,185,34968.7,standard,fulfilled
ORD-010998,DE-Central,PRD-0010,SUP-022,WH-003,2025-08-02,558,101360.7,standard,fulfilled
ORD-010999,DE-North,PRD-0109,SUP-011,WH-006,2025-10-01,886,318720.78,expedited,fulfilled
ORD-011000,DE-East,PRD-0071,SUP-020,WH-006,2025-01-03,67,29669.61,standard,fulfilled
ORD-011001,DE-Central,PRD-0096,SUP-016,WH-007,2025-01-30,301,33113.01,critical,fulfilled
ORD-011002,DE-East,PRD-0101,SUP-020,WH-006,2025-10-20,29,11111.64,standard,fulfilled
ORD-011003,DE-North,PRD-0038,SUP-018,WH-001,2025-09-12,200,14786.0,standard,fulfilled
ORD-011004,DE-South,PRD-0172,SUP-017,WH-002,2025-10-08,172,11782.0,standard,fulfilled
ORD-011005,DE-North,PRD-0152,SUP-004,WH-005,2025-11-06,76,3429.12,standard,fulfilled
ORD-011006,DE-South,PRD-0062,SUP-004,WH-008,2025-10-15,335,100399.5,critical,open
ORD-011007,DE-East,PRD-0071,SUP-020,WH-001,2025-05-23,96,42511.68,critical,fulfilled
ORD-011008,DE-West,PRD-0066,SUP-019,WH-001,2025-11-15,285,55703.25,expedited,fulfilled
ORD-011009,DE-West,PRD-0008,SUP-016,WH-006,2025-02-03,175,10645.25,standard,fulfilled
ORD-011010,DE-Central,PRD-0110,SUP-017,WH-005,2025-10-02,344,86571.04,standard,fulfilled
ORD-011011,DE-Central,PRD-0155,SUP-020,WH-006,2025-07-23,246,42993.42,standard,fulfilled
ORD-011012,DE-West,PRD-0136,SUP-015,WH-007,2025-11-04,239,47699.62,standard,fulfilled
ORD-011013,DE-West,PRD-0107,SUP-015,WH-002,2025-11-22,277,31132.03,critical,fulfilled
ORD-011014,DE-Central,PRD-0120,SUP-018,WH-006,2025-02-07,194,85072.88,standard,fulfilled
ORD-011015,DE-Central,PRD-0035,SUP-003,WH-006,2025-05-09,70,10126.9,standard,fulfilled
ORD-011016,DE-West,PRD-0060,SUP-023,WH-008,2025-11-24,205,24032.15,standard,fulfilled
ORD-011017,DE-West,PRD-0094,SUP-012,WH-004,2025-06-22,90,40496.4,standard,fulfilled
ORD-011018,DE-North,PRD-0006,SUP-008,WH-001,2025-12-07,306,33788.52,standard,fulfilled
ORD-011019,DE-North,PRD-0103,SUP-014,WH-007,2025-01-29,350,3202.5,critical,fulfilled
ORD-011020,DE-West,PRD-0153,SUP-023,WH-002,2025-03-22,50,11301.0,standard,fulfilled
ORD-011021,DE-South,PRD-0116,SUP-011,WH-006,2025-12-16,677,220397.35,standard,fulfilled
ORD-011022,DE-South,PRD-0078,SUP-008,WH-008,2025-12-09,303,36126.69,standard,fulfilled
ORD-011023,DE-West,PRD-0006,SUP-008,WH-003,2025-04-03,122,13471.24,expedited,fulfilled
ORD-011024,DE-Central,PRD-0003,SUP-004,WH-007,2025-07-04,279,64220.22,expedited,fulfilled
ORD-011025,DE-North,PRD-0136,SUP-015,WH-008,2025-03-08,228,45504.24,standard,fulfilled
ORD-011026,DE-Central,PRD-0088,SUP-020,WH-005,2025-12-19,230,95238.4,critical,fulfilled
ORD-011027,DE-North,PRD-0131,SUP-023,WH-003,2025-06-30,80,14872.0,standard,fulfilled
ORD-011028,DE-East,PRD-0023,SUP-008,WH-007,2025-09-19,125,54520.0,standard,fulfilled
ORD-011029,DE-West,PRD-0160,SUP-014,WH-003,2025-02-19,864,93130.56,standard,fulfilled
ORD-011030,DE-South,PRD-0127,SUP-013,WH-005,2025-12-17,126,44081.1,expedited,fulfilled
ORD-011031,DE-South,PRD-0109,SUP-011,WH-001,2025-10-12,730,262602.9,expedited,fulfilled
ORD-011032,DE-West,PRD-0091,SUP-007,WH-008,2025-01-03,123,21250.71,expedited,fulfilled
ORD-011033,DE-Central,PRD-0104,SUP-014,WH-005,2025-12-26,160,51089.6,standard,fulfilled
ORD-011034,DE-Central,PRD-0145,SUP-018,WH-005,2025-11-03,234,85821.84,standard,fulfilled
ORD-011035,DE-East,PRD-0017,SUP-004,WH-004,2025-07-26,254,22484.08,expedited,open
ORD-011036,DE-West,PRD-0175,SUP-001,WH-002,2025-11-20,100,11750.0,standard,fulfilled
